207.46.13.131 - - [10/Sep/2010:11:39:13 -0700] "GET www.townofmarionla.com/robots.txt HTTP/1.1" 404 1695 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
207.46.13.131 - - [10/Sep/2010:12:17:28 -0700] "GET www.townofmarionla.com/mayhaw_festival.php HTTP/1.1" 200 9134 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)"
66.162.135.177 - - [10/Sep/2010:12:26:54 -0700] "GET www.townofmarionla.com/ HTTP/1.1" 200 8050 "http://www.google.com/search?sourceid=navclient&gfns=1&ie=UTF-8&rlz=1T4GGIH_enUS279US279&q=MARION+LA" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6.5; .NET CLR 2.0.50727; AskTb/5.7.0.231)"
66.162.135.177 - - [10/Sep/2010:12:26:54 -0700] "GET www.townofmarionla.com/css/whitestyle.css HTTP/1.1" 200 3602 "http://www.townofmarionla.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6.5; .NET CLR 2.0.50727; AskTb/5.7.0.231)"
66.162.135.177 - - [10/Sep/2010:12:26:54 -0700] "GET www.townofmarionla.com/images/marion_sign.gif HTTP/1.1" 200 23840 "http://www.townofmarionla.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6.5; .NET CLR 2.0.50727; AskTb/5.7.0.231)"
66.162.135.177 - - [10/Sep/2010:12:26:55 -0700] "GET www.townofmarionla.com/images/bottombar.jpg HTTP/1.1" 200 83950 "http://www.townofmarionla.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6.5; .NET CLR 2.0.50727; AskTb/5.7.0.231)"
66.162.135.177 - - [10/Sep/2010:12:26:55 -0700] "GET www.townofmarionla.com/images/topbar.jpg HTTP/1.1" 200 84481 "http://www.townofmarionla.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6.5; .NET CLR 2.0.50727; AskTb/5.7.0.231)"
66.162.135.177 - - [10/Sep/2010:12:26:56 -0700] "GET www.townofmarionla.com/favicon.ico HTTP/1.1" 200 0 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6.5; .NET CLR 2.0.50727; AskTb/5.7.0.231)"
66.162.135.177 - - [10/Sep/2010:12:27:04 -0700] "GET www.townofmarionla.com/contact.php HTTP/1.1" 200 2667 "http://www.townofmarionla.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6.5; .NET CLR 2.0.50727; AskTb/5.7.0.231)"
66.162.135.177 - - [10/Sep/2010:12:27:04 -0700] "GET www.townofmarionla.com/css/whitestyle.css HTTP/1.1" 304 - "http://www.townofmarionla.com/contact.php" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6.5; .NET CLR 2.0.50727; AskTb/5.7.0.231)"
